"_id","_index","_score","_type",altitude,createTime,currentFlightDuration,"currentFlightDuration.keyword",currentFlightMileage,droneSN,droneType,groundSpeed,heading,latitude,longitude,model,pitch,roll,taskId,taskLogId,taskName,verticalSpeed
y4XwgJYBnF7jCuO61vBq,"task-uav-data","-","_doc","52.622","2025-04-29T17:46:29.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.6","31.82407803916438","117.09491790107211",M30T,4,"-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
"yYXwgJYBnF7jCuO6zvC_","task-uav-data","-","_doc","52.622","2025-04-29T17:46:27.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.6","31.824078058551315","117.09491785182095",M30T,4,"-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
x4XwgJYBnF7jCuO6xvDr,"task-uav-data","-","_doc","52.622","2025-04-29T17:46:25.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.6","31.824078032974782","117.09491789485364",M30T,"3.9","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
xYXwgJYBnF7jCuO6vvDt,"task-uav-data","-","_doc","52.622","2025-04-29T17:46:23.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.82407808905383","117.09491788481512",M30T,"3.9","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
"w4XwgJYBnF7jCuO6t_An","task-uav-data","-","_doc","52.622","2025-04-29T17:46:21.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.9","31.824077988443936","117.09491798318",M30T,"3.9","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"wYXwgJYBnF7jCuO6r_BK","task-uav-data","-","_doc","52.622","2025-04-29T17:46:19.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,135,"31.82407814148337","117.09491776622444",M30T,"3.9","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"v4XwgJYBnF7jCuO6p_Cd","task-uav-data","-","_doc","52.622","2025-04-29T17:46:17.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.82407814088797","117.09491775500625",M30T,"3.9","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"vYXwgJYBnF7jCuO6n_Da","task-uav-data","-","_doc","52.622","2025-04-29T17:46:15.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.9","31.824078129845216","117.09491775260281",M30T,"3.9","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"u4XwgJYBnF7jCuO6l_D1","task-uav-data","-","_doc","52.622","2025-04-29T17:46:13.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.9","31.824078163294747","117.09491779664752",M30T,"3.8","-0.6","1,917,151,911,515,332,608",1917151940770603000,1,0
uYXwgJYBnF7jCuO6kPAR,"task-uav-data","-","_doc","52.622","2025-04-29T17:46:11.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.9","31.824078182643134","117.09491772839316",M30T,"3.9","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
t4XwgJYBnF7jCuO6iPA1,"task-uav-data","-","_doc","52.622","2025-04-29T17:46:09.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.8","31.824078161859788","117.09491774458459",M30T,"3.9","-0.6","1,917,151,911,515,332,608",1917151940770603000,1,0
tYXwgJYBnF7jCuO6gPCt,"task-uav-data","-","_doc","52.622","2025-04-29T17:46:07.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.8","31.824078199198706","117.09491777298108",M30T,"3.9","-0.6","1,917,151,911,515,332,608",1917151940770603000,1,0
s4XwgJYBnF7jCuO6ePDO,"task-uav-data","-","_doc","52.622","2025-04-29T17:46:05.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.8","31.824078179349154","117.09491777638272",M30T,"3.9","-0.6","1,917,151,911,515,332,608",1917151940770603000,1,0
sYXwgJYBnF7jCuO6cPDT,"task-uav-data","-","_doc","52.622","2025-04-29T17:46:03.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.8240780756466","117.09491772157226",M30T,"3.8","-0.6","1,917,151,911,515,332,608",1917151940770603000,1,0
r4XwgJYBnF7jCuO6afAW,"task-uav-data","-","_doc","52.622","2025-04-29T17:46:01.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.824078240512673","117.0949177232712",M30T,"3.8","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
rYXwgJYBnF7jCuO6YfAr,"task-uav-data","-","_doc","52.622","2025-04-29T17:45:59.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.8","31.8240782274267","117.0949179135897",M30T,"3.8","-0.7","1,917,151,911,515,332,608",1917151940770603000,1,0
q4XwgJYBnF7jCuO6WfBg,"task-uav-data","-","_doc","53.322","2025-04-29T17:45:57.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.6","31.824078164922465","117.09491790492996",M30T,"0.6","-0.3","1,917,151,911,515,332,608",1917151940770603000,1,"-0.3"
qYXwgJYBnF7jCuO6UfCy,"task-uav-data","-","_doc","54.122","2025-04-29T17:45:55.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.6","31.824078144730233","117.09491799532456",M30T,1,"-0.3","1,917,151,911,515,332,608",1917151940770603000,1,"-0.3"
p4XwgJYBnF7jCuO6SfDn,"task-uav-data","-","_doc","54.922","2025-04-29T17:45:53.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.5","31.824078178890822","117.09491800236853",M30T,1,"-0.4","1,917,151,911,515,332,608",1917151940770603000,1,"-0.3"
pYXwgJYBnF7jCuO6QfD2,"task-uav-data","-","_doc","55.722","2025-04-29T17:45:51.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.824078242277455","117.09491781964476",M30T,1,"-0.3","1,917,151,911,515,332,608",1917151940770603000,1,"-0.4"
o4XwgJYBnF7jCuO6OvAc,"task-uav-data","-","_doc","56.522","2025-04-29T17:45:49.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.8","31.82407819675285","117.09491794079767",M30T,"1.2","-0.3","1,917,151,911,515,332,608",1917151940770603000,1,"-0.3"
oYXwgJYBnF7jCuO6MvB4,"task-uav-data","-","_doc","57.322","2025-04-29T17:45:47.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.82407815935397","117.09491793249589",M30T,"1.2","-0.7","1,917,151,911,515,332,608",1917151940770603000,1,"-0.4"
n4XwgJYBnF7jCuO6KvC1,"task-uav-data","-","_doc","58.122","2025-04-29T17:45:45.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.82407799217483","117.09491780241984",M30T,"1.1","-1","1,917,151,911,515,332,608",1917151940770603000,1,"-0.4"
"nYXwgJYBnF7jCuO6IvC_","task-uav-data","-","_doc","58.922","2025-04-29T17:45:43.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.4","31.824077990174455","117.09491773243124",M30T,"0.4","-0.9","1,917,151,911,515,332,608",1917151940770603000,1,"-0.4"
"m4XwgJYBnF7jCuO6G_AN","task-uav-data","-","_doc","59.722","2025-04-29T17:45:41.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.4","31.82407808543002","117.09491790032978",M30T,"0.7","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,"-0.4"
"mYXwgJYBnF7jCuO6E_AO","task-uav-data","-","_doc","60.522","2025-04-29T17:45:39.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.82407814467455","117.09491813059441",M30T,"0.4",0,"1,917,151,911,515,332,608",1917151940770603000,1,"-0.4"
"l4XwgJYBnF7jCuO6C_BH","task-uav-data","-","_doc","61.522","2025-04-29T17:45:37.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.6","31.824078044848527","117.09491807847981",M30T,"0.4",0,"1,917,151,911,515,332,608",1917151940770603000,1,"-0.6"
"lYXwgJYBnF7jCuO6A_CK","task-uav-data","-","_doc","63.022","2025-04-29T17:45:35.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.824078009317237","117.09491803386037",M30T,"0.2","-0.3","1,917,151,911,515,332,608",1917151940770603000,1,"-0.8"
"k4XvgJYBnF7jCuO6-_DG","task-uav-data","-","_doc","65.122","2025-04-29T17:45:33.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.8","31.824077977324077","117.09491811480878",M30T,0,0,"1,917,151,911,515,332,608",1917151940770603000,1,"-1.2"
"kYXvgJYBnF7jCuO68_Dy","task-uav-data","-","_doc","68.222","2025-04-29T17:45:31.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.6","31.82407806570041","117.09491820500803",M30T,"1.1","2.1","1,917,151,911,515,332,608",1917151940770603000,1,"-1.8"
"j4XvgJYBnF7jCuO66_D5","task-uav-data","-","_doc","72.622","2025-04-29T17:45:29.000Z","-","-",0,1581F5BMD23B4002FY18,3,"0.1","135.4","31.824078095573256","117.09491838044205",M30T,"-0.5","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,"-2.6"
jYXvgJYBnF7jCuO65PBq,"task-uav-data","-","_doc","78.422","2025-04-29T17:45:27.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"133.8","31.8240777010795","117.09491792207295",M30T,"1.6","-1.5","1,917,151,911,515,332,608",1917151940770603000,1,"-3.1"
i4XvgJYBnF7jCuO63PCU,"task-uav-data","-","_doc","85.022","2025-04-29T17:45:25.000Z","-","-",0,1581F5BMD23B4002FY18,3,"0.224","135.5","31.824078156119956","117.09491781660611",M30T,"-2.4","-2.5","1,917,151,911,515,332,608",1917151940770603000,1,"-3.4"
iYXvgJYBnF7jCuO61PDK,"task-uav-data","-","_doc","92.022","2025-04-29T17:45:23.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"133.7","31.82407799916115","117.09491812900389",M30T,"0.1","-0.3","1,917,151,911,515,332,608",1917151940770603000,1,"-3.6"
h4XvgJYBnF7jCuO6zfA0,"task-uav-data","-","_doc","99.622","2025-04-29T17:45:21.000Z","-","-",0,1581F5BMD23B4002FY18,3,"0.1","134.4","31.824078316792516","117.09491717803895",M30T,"-2.1","-2.7","1,917,151,911,515,332,608",1917151940770603000,1,"-3.9"
hYXvgJYBnF7jCuO6xPD8,"task-uav-data","-","_doc","107.722","2025-04-29T17:45:19.000Z","-","-",0,1581F5BMD23B4002FY18,3,"0.1",135,"31.824077660802132","117.09491853537934",M30T,"2.4","-0.6","1,917,151,911,515,332,608",1917151940770603000,1,"-4"
g4XvgJYBnF7jCuO6vfAf,"task-uav-data","-","_doc","115.622","2025-04-29T17:45:17.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.4","31.82407899900624","117.09491744066507",M30T,"-2.6","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,"-4"
gYXvgJYBnF7jCuO6tfBx,"task-uav-data","-","_doc","123.722","2025-04-29T17:45:15.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.9","31.824078501114055","117.09491733937745",M30T,"-1.1","0.1","1,917,151,911,515,332,608",1917151940770603000,1,"-3.9"
f4XvgJYBnF7jCuO6rfC1,"task-uav-data","-","_doc","131.522","2025-04-29T17:45:13.000Z","-","-",0,1581F5BMD23B4002FY18,3,"0.1","133.9","31.824078154440837","117.09491712726658",M30T,"-1","-3.3","1,917,151,911,515,332,608",1917151940770603000,1,"-3.9"
fYXvgJYBnF7jCuO6pfDi,"task-uav-data","-","_doc","138.022","2025-04-29T17:45:11.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.7","31.8240783030469","117.09491796021305",M30T,"-0.6","0.9","1,917,151,911,515,332,608",1917151940770603000,1,"-2.2"
e4XvgJYBnF7jCuO6nfDs,"task-uav-data","-","_doc","140.522","2025-04-29T17:45:09.000Z",1,1,0,1581F5BMD23B4002FY18,3,"0.1","134.7","31.82407661269959","117.09491962941306",M30T,0,"0.3","1,917,151,911,515,332,608",1917151940770603000,1,"-0.2"
eYXvgJYBnF7jCuO6lvAr,"task-uav-data","-","_doc","140.622","2025-04-29T17:45:07.000Z",1,1,"0.001",1581F5BMD23B4002FY18,3,"1.118","151.7","31.824081364531683","117.09491612994925",M30T,"6.7","0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
d4XvgJYBnF7jCuO6jvBO,"task-uav-data","-","_doc","140.822","2025-04-29T17:45:05.000Z",1,1,"0.006",1581F5BMD23B4002FY18,3,"4.159","151.8","31.824125154361425","117.09488845484279",M30T,7,"-1","1,917,151,911,515,332,608",1917151940770603000,1,"-0.1"
dYXvgJYBnF7jCuO6hvCX,"task-uav-data","-","_doc","141.022","2025-04-29T17:45:03.000Z",1,1,"0.017",1581F5BMD23B4002FY18,3,"5.412","151.7","31.824208343476137","117.0948373567256",M30T,"-6.5","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
c4XvgJYBnF7jCuO6fvDA,"task-uav-data","-","_doc","140.922","2025-04-29T17:45:01.000Z",1,1,"0.028",1581F5BMD23B4002FY18,3,"5.771","151.6","31.824298820452555","117.09478168268623",M30T,"-6.3","-0.8","1,917,151,911,515,332,608",1917151940770603000,1,0
cYXvgJYBnF7jCuO6dvD0,"task-uav-data","-","_doc","140.722","2025-04-29T17:44:59.000Z",2,2,"0.038",1581F5BMD23B4002FY18,3,"3.712","151.5","31.824378423147746","117.09473317310349",M30T,"-11.7","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"b4XvgJYBnF7jCuO6b_AB","task-uav-data","-","_doc","140.522","2025-04-29T17:44:57.000Z",1,1,"0.042",1581F5BMD23B4002FY18,3,"1.118","150.6","31.824416116956233","117.09471045539942",M30T,"-7.1","0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
"bYXvgJYBnF7jCuO6Z_BJ","task-uav-data","-","_doc","140.522","2025-04-29T17:44:55.000Z",1,1,"0.043",1581F5BMD23B4002FY18,3,0,"139.7","31.824421436704355","117.09470702552976",M30T,0,"-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"a4XvgJYBnF7jCuO6X_CA","task-uav-data","-","_doc","140.522","2025-04-29T17:44:53.000Z",1,1,"0.043",1581F5BMD23B4002FY18,3,0,"129.1","31.824421225752555","117.09470649314659",M30T,"0.6","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
"aYXvgJYBnF7jCuO6V_Cs","task-uav-data","-","_doc","140.522","2025-04-29T17:44:51.000Z",1,1,"0.044",1581F5BMD23B4002FY18,3,"0.721","129.1","31.824425504825655","117.09469991937085",M30T,"3.7",0,"1,917,151,911,515,332,608",1917151940770603000,1,0
Z4XvgJYBnF7jCuO6UPA2,"task-uav-data","-","_doc","140.622","2025-04-29T17:44:49.000Z",2,2,"0.048",1581F5BMD23B4002FY18,3,"3.982",129,"31.82444936893729","117.09466537679545",M30T,"12.5","-1","1,917,151,911,515,332,608",1917151940770603000,1,0
ZYXvgJYBnF7jCuO6SPAQ,"task-uav-data","-","_doc","140.522","2025-04-29T17:44:47.000Z",1,1,"0.057",1581F5BMD23B4002FY18,3,"4.904","129.1","31.824504444527","117.09458556799845",M30T,"-5","-0.8","1,917,151,911,515,332,608",1917151940770603000,1,0
Y4XvgJYBnF7jCuO6QPBI,"task-uav-data","-","_doc","140.522","2025-04-29T17:44:45.000Z",1,1,"0.066",1581F5BMD23B4002FY18,3,"4.904","129.1","31.824560617333407","117.09450463845633",M30T,"-4.6","-0.7","1,917,151,911,515,332,608",1917151940770603000,1,0
YYXvgJYBnF7jCuO6OPBt,"task-uav-data","-","_doc","140.622","2025-04-29T17:44:43.000Z",1,1,"0.076",1581F5BMD23B4002FY18,3,"4.841","129.1","31.824616285000012","117.09442430221664",M30T,"-4.7","-0.7","1,917,151,911,515,332,608",1917151940770603000,1,0
X4XvgJYBnF7jCuO6MPCV,"task-uav-data","-","_doc","140.522","2025-04-29T17:44:41.000Z",1,1,"0.085",1581F5BMD23B4002FY18,3,"4.841","129.1","31.824672113758957","117.09434355912255",M30T,"-4.6","-0.7","1,917,151,911,515,332,608",1917151940770603000,1,0
XYXvgJYBnF7jCuO6KPDB,"task-uav-data","-","_doc","140.522","2025-04-29T17:44:39.000Z",1,1,"0.095",1581F5BMD23B4002FY18,3,"4.841",129,"31.824728206002053","117.09426252016368",M30T,"-4.5","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
W4XvgJYBnF7jCuO6IPDy,"task-uav-data","-","_doc","140.622","2025-04-29T17:44:37.000Z",1,1,"0.105",1581F5BMD23B4002FY18,3,"4.904","129.1","31.824787059774273","117.09417745016829",M30T,"-3.9","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
"WYXvgJYBnF7jCuO6GfA_","task-uav-data","-","_doc","140.522","2025-04-29T17:44:35.000Z",1,1,"0.115",1581F5BMD23B4002FY18,3,"4.904",129,"31.824840934590394","117.09409958610945",M30T,"-4","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
V4XvgJYBnF7jCuO6EfB4,"task-uav-data","-","_doc","140.522","2025-04-29T17:44:33.000Z",1,1,"0.124",1581F5BMD23B4002FY18,3,"4.904",129,"31.82489742889612","117.09401790533055",M30T,"-3.8","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
VYXvgJYBnF7jCuO6CfCg,"task-uav-data","-","_doc","140.522","2025-04-29T17:44:31.000Z",2,2,"0.134",1581F5BMD23B4002FY18,3,"4.904","128.9","31.8249535463945","117.0939368246699",M30T,"-4","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
U4XvgJYBnF7jCuO6AfCu,"task-uav-data","-","_doc","140.522","2025-04-29T17:44:29.000Z",1,1,"0.144",1581F5BMD23B4002FY18,3,"3.624","128.7","31.825007848802663","117.09385913274181",M30T,"-19.2","0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"UYXugJYBnF7jCuO6-fDu","task-uav-data","-","_doc","140.522","2025-04-29T17:44:27.000Z",1,1,"0.147",1581F5BMD23B4002FY18,3,0,"112.5","31.825022781695907","117.093837446854",M30T,"-1.9","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
T4XugJYBnF7jCuO68vAa,"task-uav-data","-","_doc","140.622","2025-04-29T17:44:25.000Z",1,1,"0.147",1581F5BMD23B4002FY18,3,"0.412","105.3","31.82502379512812","117.09383269753071",M30T,"3.8",0,"1,917,151,911,515,332,608",1917151940770603000,1,0
TYXugJYBnF7jCuO66vBw,"task-uav-data","-","_doc","140.622","2025-04-29T17:44:23.000Z",2,2,"0.15",1581F5BMD23B4002FY18,3,"2.983","105.2","31.825031060354963","117.09380034018444",M30T,11,"-0.8","1,917,151,911,515,332,608",1917151940770603000,1,0
S4XugJYBnF7jCuO64vB3,"task-uav-data","-","_doc","140.522","2025-04-29T17:44:21.000Z",1,1,"0.158",1581F5BMD23B4002FY18,3,"4.851","105.2","31.82505326334105","117.09370612733832",M30T,"-3.8","0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
SYXugJYBnF7jCuO62vCf,"task-uav-data","-","_doc","140.622","2025-04-29T17:44:19.000Z",1,1,"0.167",1581F5BMD23B4002FY18,3,"4.948","105.2","31.82507674567652","117.09360544902414",M30T,"-3.5","0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
R4XugJYBnF7jCuO60vDn,"task-uav-data","-","_doc","140.622","2025-04-29T17:44:17.000Z",1,1,"0.176",1581F5BMD23B4002FY18,3,"4.973","105.2","31.82510038427258","117.0935037117109",M30T,"-3.6","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
"RYXugJYBnF7jCuO6y_AR","task-uav-data","-","_doc","140.522","2025-04-29T17:44:15.000Z",1,1,"0.185",1581F5BMD23B4002FY18,3,"4.876","105.2","31.82512395159188","117.09340278246016",M30T,"-3.7","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"Q4XugJYBnF7jCuO6w_BK","task-uav-data","-","_doc","140.622","2025-04-29T17:44:13.000Z",1,1,"0.194",1581F5BMD23B4002FY18,3,"4.851","105.2","31.825148834310152","117.09329603593363",M30T,"-3.8","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"QYXugJYBnF7jCuO6u_Bv","task-uav-data","-","_doc","140.622","2025-04-29T17:44:11.000Z",1,1,"0.203",1581F5BMD23B4002FY18,3,"4.948","105.2","31.82517132466496","117.09319983132391",M30T,"-3.6","-0.3","1,917,151,911,515,332,608",1917151940770603000,1,0
"P4XugJYBnF7jCuO6s_CU","task-uav-data","-","_doc","140.522","2025-04-29T17:44:09.000Z",1,1,"0.212",1581F5BMD23B4002FY18,3,"4.851","105.2","31.825194803916336","117.09309873736329",M30T,"-4",0,"1,917,151,911,515,332,608",1917151940770603000,1,0
"PYXugJYBnF7jCuO6q_DE","task-uav-data","-","_doc","140.622","2025-04-29T17:44:07.000Z",1,1,"0.221",1581F5BMD23B4002FY18,3,"4.973","105.2","31.82521821614014","117.09299821448295",M30T,"-3.8","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"O4XugJYBnF7jCuO6o_D0","task-uav-data","-","_doc","140.622","2025-04-29T17:44:05.000Z",1,1,"0.231",1581F5BMD23B4002FY18,3,"4.973","105.2","31.825241860287566","117.09289654444103",M30T,"-3.6","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
OYXugJYBnF7jCuO6nPAl,"task-uav-data","-","_doc","140.522","2025-04-29T17:44:03.000Z",1,1,"0.241",1581F5BMD23B4002FY18,3,"4.973","105.2","31.825265618409283","117.09279440462907",M30T,"-4.1","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
N4XugJYBnF7jCuO6lPBa,"task-uav-data","-","_doc","140.622","2025-04-29T17:44:01.000Z",1,1,"0.249",1581F5BMD23B4002FY18,3,"4.948","105.1","31.825289310874137","117.09269233224975",M30T,"-3.9","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
NYXugJYBnF7jCuO6jPCC,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:59.000Z",1,1,"0.259",1581F5BMD23B4002FY18,3,"4.948",105,"31.82531264784612","117.09259210394364",M30T,"-4.5","-0.6","1,917,151,911,515,332,608",1917151940770603000,1,0
M4XugJYBnF7jCuO6hPDQ,"task-uav-data","-","_doc","140.522","2025-04-29T17:43:57.000Z",1,1,"0.267",1581F5BMD23B4002FY18,3,"1.432","104.3","31.825330944591407","117.09251420294207",M30T,"-13.4","-0.3","1,917,151,911,515,332,608",1917151940770603000,1,0
MYXugJYBnF7jCuO6fPD4,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:55.000Z",1,1,"0.267",1581F5BMD23B4002FY18,3,0,"71.8","31.825332129019323","117.09250678325363",M30T,"1.2","-0.7","1,917,151,911,515,332,608",1917151940770603000,1,0
L4XugJYBnF7jCuO6dfAe,"task-uav-data","-","_doc","140.522","2025-04-29T17:43:53.000Z",1,1,"0.268",1581F5BMD23B4002FY18,3,"0.922","71.7","31.825329447231084","117.09249750448903",M30T,"5.2","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
LYXugJYBnF7jCuO6bfBD,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:51.000Z",1,1,"0.271",1581F5BMD23B4002FY18,3,"4.617","71.7","31.825315323877394","117.09244692548629",M30T,"8.6","-0.8","1,917,151,911,515,332,608",1917151940770603000,1,0
K4XugJYBnF7jCuO6ZfBk,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:49.000Z",1,1,"0.278",1581F5BMD23B4002FY18,3,"4.838","71.7","31.8252878168035","117.09234803018488",M30T,"-4.1","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
KYXugJYBnF7jCuO6XfCY,"task-uav-data","-","_doc","140.522","2025-04-29T17:43:47.000Z",1,1,"0.285",1581F5BMD23B4002FY18,3,"4.838","71.7","31.82526037538648","117.09224934476356",M30T,"-3.8","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
J4XugJYBnF7jCuO6VfDe,"task-uav-data","-","_doc","140.522","2025-04-29T17:43:45.000Z",1,1,"0.291",1581F5BMD23B4002FY18,3,"4.838","71.7","31.8252327031424","117.09215017585981",M30T,"-4","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
JYXugJYBnF7jCuO6TvAD,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:43.000Z",1,1,"0.298",1581F5BMD23B4002FY18,3,"4.838","71.7","31.82520522910255","117.09205197747",M30T,"-4.1","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
I4XugJYBnF7jCuO6RvAw,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:41.000Z",1,1,"0.306",1581F5BMD23B4002FY18,3,"4.934","71.7","31.825177460497766","117.09195244075181",M30T,"-3.3","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
