"_id","_index","_score","_type",altitude,createTime,currentFlightDuration,"currentFlightDuration.keyword",currentFlightMileage,droneSN,droneType,groundSpeed,heading,latitude,longitude,model,pitch,roll,taskId,taskLogId,taskName,verticalSpeed
hIUCgZYBnF7jCuO6wPI9,"task-uav-data","-","_doc","52.634","2025-04-29T18:06:03.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.9","31.8240780442546","117.09491802690825",M30T,"3.6","-0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
goUCgZYBnF7jCuO6uPJr,"task-uav-data","-","_doc","52.634","2025-04-29T18:06:01.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"135.1","31.824078019007874","117.09491791186785",M30T,"3.6","-0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
gIUCgZYBnF7jCuO6sPKb,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:59.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.6","31.824078165969166","117.09491797242293",M30T,"3.6","-0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
foUCgZYBnF7jCuO6qPLO,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:57.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.8","31.824078129996654","117.09491792790304",M30T,"3.6","-0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
fIUCgZYBnF7jCuO6oPL7,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:55.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.8","31.824078089376588","117.09491797634757",M30T,"3.6","-0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
eoUCgZYBnF7jCuO6mfJB,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:53.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.7","31.8240780775371","117.09491788481992",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
eIUCgZYBnF7jCuO6kfJc,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:51.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.8","31.824078108395152","117.0949179304716",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
doUCgZYBnF7jCuO6ifKL,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:49.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.7","31.82407808957791","117.09491797198811",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
dIUCgZYBnF7jCuO6gfLG,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:47.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.7","31.82407810510974","117.09491794019628",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
coUCgZYBnF7jCuO6efLl,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:45.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.7","31.824078100535","117.09491796713459",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
cIUCgZYBnF7jCuO6cvIY,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:43.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.7","31.82407809749803","117.09491794016228",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
boUCgZYBnF7jCuO6avJO,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:41.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.7","31.82407811422923","117.0949179488308",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
bIUCgZYBnF7jCuO6YvJ6,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:39.000Z","-","-","1.8,180,448e-7",1581F5BMD23B4002FY15,3,0,"134.7","31.82407806469956","117.09491782746608",M30T,"3.5","-0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
aoUCgZYBnF7jCuO6WvK9,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:37.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.8","31.82407795222442","117.09491783722733",M30T,"3.5","-0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
aIUCgZYBnF7jCuO6UvLa,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:35.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.8","31.824078067012632","117.09491768744091",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"ZoUCgZYBnF7jCuO6S_In","task-uav-data","-","_doc","52.634","2025-04-29T18:05:33.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.9","31.824078096876928","117.0949176817442",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"ZIUCgZYBnF7jCuO6Q_I4","task-uav-data","-","_doc","52.634","2025-04-29T18:05:31.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.5","31.824078029772217","117.09491761686368",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"YoUCgZYBnF7jCuO6O_Jx","task-uav-data","-","_doc","52.634","2025-04-29T18:05:29.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.1","31.82407803176831","117.09491762759542",M30T,"3.5","-0.5","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"YIUCgZYBnF7jCuO6M_Kv","task-uav-data","-","_doc","52.634","2025-04-29T18:05:27.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.2","31.824078001895444","117.09491755250369",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"XoUCgZYBnF7jCuO6K_LO","task-uav-data","-","_doc","52.634","2025-04-29T18:05:25.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.1","31.82407802833725","117.09491761584157",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"XIUCgZYBnF7jCuO6I_L5","task-uav-data","-","_doc","52.634","2025-04-29T18:05:23.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.1","31.824078028422925","117.09491756642656",M30T,"3.4","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
WoUCgZYBnF7jCuO6HPI3,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:21.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.1","31.82407799783472","117.09491765818109",M30T,"3.4","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
WIUCgZYBnF7jCuO6FPJh,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:19.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.1","31.824078034663927","117.09491760047689",M30T,"3.5","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
VoUCgZYBnF7jCuO6DPKK,"task-uav-data","-","_doc","52.634","2025-04-29T18:05:17.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.3","31.824077983729282","117.09491756518388",M30T,"3.6","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"VIUCgZYBnF7jCuO6BPK-","task-uav-data","-","_doc","52.534","2025-04-29T18:05:15.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.2","31.824077850650692","117.09491748499285",M30T,"3.7","-0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"UoUBgZYBnF7jCuO6_PLt","task-uav-data","-","_doc","53.234","2025-04-29T18:05:13.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.9","31.824077953650818","117.09491776263596",M30T,0,"0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.4"
UIUBgZYBnF7jCuO69fIh,"task-uav-data","-","_doc","54.134","2025-04-29T18:05:11.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.9","31.824077886143456","117.09491771402759",M30T,"-0.1","-0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.4"
ToUBgZYBnF7jCuO67fJX,"task-uav-data","-","_doc","54.934","2025-04-29T18:05:09.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.9","31.824077988779486","117.09491779570074",M30T,"-0.2",0,"1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.4"
TIUBgZYBnF7jCuO65fJ5,"task-uav-data","-","_doc","55.634","2025-04-29T18:05:07.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.9","31.824078026516784","117.09491783195537",M30T,"-0.4","0.1","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.4"
SoUBgZYBnF7jCuO63fKx,"task-uav-data","-","_doc","56.434","2025-04-29T18:05:05.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,135,"31.82407802789606","117.094917885227",M30T,0,"0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.3"
SIUBgZYBnF7jCuO61fLe,"task-uav-data","-","_doc","57.234","2025-04-29T18:05:03.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,135,"31.824078100513585","117.09491782481057",M30T,"-0.1","0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.4"
RoUBgZYBnF7jCuO6zvIO,"task-uav-data","-","_doc","58.134","2025-04-29T18:05:01.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.9","31.824078087911644","117.09491774844591",M30T,"-0.1","0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.4"
RIUBgZYBnF7jCuO6xvJF,"task-uav-data","-","_doc","58.834","2025-04-29T18:04:59.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.9","31.824077962453327","117.09491782511304",M30T,0,"0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.3"
QoUBgZYBnF7jCuO6vvJu,"task-uav-data","-","_doc","59.634","2025-04-29T18:04:57.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,135,"31.8240780509625","117.09491770639376",M30T,0,0,"1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.4"
QIUBgZYBnF7jCuO6tvKh,"task-uav-data","-","_doc","60.434","2025-04-29T18:04:55.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,135,"31.824078142907005","117.0949178271573",M30T,"0.2","0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.4"
PoUBgZYBnF7jCuO6rvLK,"task-uav-data","-","_doc","61.434","2025-04-29T18:04:53.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,135,"31.824078209574807","117.09491768133337",M30T,0,"0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.5"
PIUBgZYBnF7jCuO6pvL6,"task-uav-data","-","_doc","62.934","2025-04-29T18:04:51.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"135.2","31.82407820225009","117.09491738481427",M30T,0,"0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-0.8"
"OoUBgZYBnF7jCuO6n_In","task-uav-data","-","_doc","64.934","2025-04-29T18:04:49.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"135.4","31.824077846273","117.09491787244347",M30T,1,"-0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-1.2"
"OIUBgZYBnF7jCuO6l_Jx","task-uav-data","-","_doc","67.834","2025-04-29T18:04:47.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.5","31.824078162165453","117.09491890766333",M30T,"1.3","2.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-1.7"
"NoUBgZYBnF7jCuO6j_KK","task-uav-data","-","_doc","72.134","2025-04-29T18:04:45.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.4","31.824078000798877","117.09491790026273",M30T,"-0.2",0,"1,917,156,821,996,740,608",1917156852447387600,dfdf,"-2.5"
"NIUBgZYBnF7jCuO6h_K3","task-uav-data","-","_doc","77.934","2025-04-29T18:04:43.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.6","31.824078327841185","117.09491704497135",M30T,"-2.8","0.1","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-3.1"
"MoUBgZYBnF7jCuO6f_L1","task-uav-data","-","_doc","84.434","2025-04-29T18:04:41.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"135.3","31.824078066228758","117.09491772508446",M30T,"-1.1","0.8","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-3.3"
MIUBgZYBnF7jCuO6ePIc,"task-uav-data","-","_doc","91.434","2025-04-29T18:04:39.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.6","31.824077995705842","117.09491791524678",M30T,"1.4",1,"1,917,156,821,996,740,608",1917156852447387600,dfdf,"-3.5"
LoUBgZYBnF7jCuO6cPJO,"task-uav-data","-","_doc","99.034","2025-04-29T18:04:37.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"136.1","31.82407781936001","117.094917805002",M30T,"0.4","-0.9","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-3.8"
LIUBgZYBnF7jCuO6aPJ5,"task-uav-data","-","_doc","106.934","2025-04-29T18:04:35.000Z","-","-",0,1581F5BMD23B4002FY15,3,"0.1",135,"31.8240786056451","117.094917465338",M30T,"0.7","0.6","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-3.9"
KoUBgZYBnF7jCuO6YPKp,"task-uav-data","-","_doc","114.934","2025-04-29T18:04:33.000Z","-","-",0,1581F5BMD23B4002FY15,3,"0.1","135.4","31.82407779616934","117.09491764129898",M30T,"1.2","-1.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-3.9"
KIUBgZYBnF7jCuO6WPLk,"task-uav-data","-","_doc","123.034","2025-04-29T18:04:31.000Z","-","-",0,1581F5BMD23B4002FY15,3,"0.141","134.6","31.8240786233358","117.09491737873697",M30T,2,"1.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-3.9"
JoUBgZYBnF7jCuO6UfIi,"task-uav-data","-","_doc","130.934","2025-04-29T18:04:29.000Z","-","-",0,1581F5BMD23B4002FY15,3,"0.2","135.6","31.824077892547237","117.09491710293392",M30T,"-0.5","1.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-4"
JIUBgZYBnF7jCuO6SfI8,"task-uav-data","-","_doc","138.934","2025-04-29T18:04:27.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.7","31.82407789884392","117.09491703000369",M30T,1,"0.6","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-3.7"
IoUBgZYBnF7jCuO6QfJy,"task-uav-data","-","_doc","144.134","2025-04-29T18:04:25.000Z","-","-",0,1581F5BMD23B4002FY15,3,0,"134.9","31.8240785383305","117.09491735208854",M30T,"-0.5","0.1","1,917,156,821,996,740,608",1917156852447387600,dfdf,"-1.6"
IIUBgZYBnF7jCuO6OfKg,"task-uav-data","-","_doc","145.634","2025-04-29T18:04:23.000Z",1,1,0,1581F5BMD23B4002FY15,3,"0.2","131.4","31.824078611222163","117.0949197217054",M30T,"0.4","-0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
HoUBgZYBnF7jCuO6MfLS,"task-uav-data","-","_doc","145.634","2025-04-29T18:04:21.000Z",1,1,0,1581F5BMD23B4002FY15,3,"0.922","71.9","31.824077451611963","117.09491556761641",M30T,6,"-0.1","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
HIUBgZYBnF7jCuO6KfL6,"task-uav-data","-","_doc","145.534","2025-04-29T18:04:19.000Z",1,1,"0.005",1581F5BMD23B4002FY15,3,"3.353","71.9","31.82406488371233","117.09487077816567",M30T,"6.9","0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
GoUBgZYBnF7jCuO6IvIq,"task-uav-data","-","_doc","145.634","2025-04-29T18:04:17.000Z",1,1,"0.014",1581F5BMD23B4002FY15,3,"4.838",72,"31.82403885762553","117.0947801648812",M30T,"-4.8",0,"1,917,156,821,996,740,608",1917156852447387600,dfdf,0
GIUBgZYBnF7jCuO6GvJe,"task-uav-data","-","_doc","145.634","2025-04-29T18:04:15.000Z",1,1,"0.023",1581F5BMD23B4002FY15,3,"4.111","72.1","31.82401229491092","117.09468826043404",M30T,"-8.4","-0.5","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
FoUBgZYBnF7jCuO6EvKQ,"task-uav-data","-","_doc","145.634","2025-04-29T18:04:13.000Z",1,1,"0.028",1581F5BMD23B4002FY15,3,"1.487","72.5","31.82399655285474","117.09463379208063",M30T,"-6.3","-0.5","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"FIUBgZYBnF7jCuO6CvK_","task-uav-data","-","_doc","145.534","2025-04-29T18:04:11.000Z",1,1,"0.03",1581F5BMD23B4002FY15,3,0,"76.3","31.823992608411817","117.09461964696443",M30T,"-2.4","-0.1","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
EoUBgZYBnF7jCuO6AvL7,"task-uav-data","-","_doc","145.634","2025-04-29T18:04:09.000Z",1,1,"0.03",1581F5BMD23B4002FY15,3,0,"128.3","31.82399266304309","117.09461982958119",M30T,"0.2","0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"EIUAgZYBnF7jCuO6-_IY","task-uav-data","-","_doc","145.634","2025-04-29T18:04:07.000Z",1,1,"0.03",1581F5BMD23B4002FY15,3,0,"128.3","31.82399303224323","117.09462014619622",M30T,"0.8","0.5","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"DoUAgZYBnF7jCuO68_Jj","task-uav-data","-","_doc","145.634","2025-04-29T18:04:05.000Z",2,2,"0.03",1581F5BMD23B4002FY15,3,"0.64","128.3","31.82399707094801","117.09461392901903",M30T,"3.5","0.2","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"DIUAgZYBnF7jCuO66_J6","task-uav-data","-","_doc","145.534","2025-04-29T18:04:03.000Z",1,1,"0.032",1581F5BMD23B4002FY15,3,"3.701","128.2","31.824019004525464","117.09458104039733",M30T,"7.9","0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"CoUAgZYBnF7jCuO64_LC","task-uav-data","-","_doc","145.634","2025-04-29T18:04:01.000Z",2,2,"0.038",1581F5BMD23B4002FY15,3,"3.92","128.3","31.824062893873","117.0945154734375",M30T,"-3.3",0,"1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"CIUAgZYBnF7jCuO62_LW","task-uav-data","-","_doc","145.534","2025-04-29T18:03:59.000Z",1,1,"0.044",1581F5BMD23B4002FY15,3,"3.92","128.3","31.82410738334637","117.0944494774412",M30T,"-3.2","0.6","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
BoUAgZYBnF7jCuO61PIS,"task-uav-data","-","_doc","145.634","2025-04-29T18:03:57.000Z",1,1,"0.051",1581F5BMD23B4002FY15,3,"3.92","128.3","31.824151595182887","117.09438359066004",M30T,"-3.3","0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
BIUAgZYBnF7jCuO6zPI6,"task-uav-data","-","_doc","145.534","2025-04-29T18:03:55.000Z",1,1,"0.058",1581F5BMD23B4002FY15,3,"3.92","128.3","31.824195904943622","117.09431746153257",M30T,"-3.3","0.5","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
AoUAgZYBnF7jCuO6xPJr,"task-uav-data","-","_doc","145.634","2025-04-29T18:03:53.000Z",1,1,"0.065",1581F5BMD23B4002FY15,3,"3.92","128.3","31.824240114081555","117.09425152236203",M30T,"-3.3","0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
AIUAgZYBnF7jCuO6vPKb,"task-uav-data","-","_doc","145.534","2025-04-29T18:03:51.000Z",1,1,"0.073",1581F5BMD23B4002FY15,3,"3.92","128.3","31.824284252619474","117.09418564207411",M30T,"-3.4","0.1","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"_oUAgZYBnF7jCuO6tPHJ","task-uav-data","-","_doc","145.534","2025-04-29T18:03:49.000Z",1,1,"0.08",1581F5BMD23B4002FY15,3,"3.92","128.3","31.824328723828167","117.094119522142",M30T,"-3.3","0.3","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"_IUAgZYBnF7jCuO6rPH5","task-uav-data","-","_doc","145.534","2025-04-29T18:03:47.000Z",1,1,"0.088",1581F5BMD23B4002FY15,3,"3.92","128.3","31.824372777210858","117.09405364411256",M30T,"-3.4",0,"1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"-oUAgZYBnF7jCuO6pfEp","task-uav-data","-","_doc","145.534","2025-04-29T18:03:45.000Z",1,1,"0.096",1581F5BMD23B4002FY15,3,"3.92","128.4","31.824417295400565","117.09398725146522",M30T,"-3.4",0,"1,917,156,821,996,740,608",1917156852447387600,dfdf,0
"-IUAgZYBnF7jCuO6nfFb","task-uav-data","-","_doc","145.534","2025-04-29T18:03:43.000Z",1,1,"0.103",1581F5BMD23B4002FY15,3,"3.92","128.4","31.824461742690406","117.0939212959205",M30T,"-3.5","0.4","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
9oUAgZYBnF7jCuO6lfGe,"task-uav-data","-","_doc","145.534","2025-04-29T18:03:41.000Z",1,1,"0.111",1581F5BMD23B4002FY15,3,"3.92","128.4","31.8245064027141","117.09385467274367",M30T,"-3.4","0.5","1,917,156,821,996,740,608",1917156852447387600,dfdf,0
